"name","sku","description","search_keywords","availability_description","price","retail_price","sale_price","calculated_price","is_visible","is_featured","inventory_level","inventory_warning_level","warranty","weight","width","height","depth","fixed_cost_shipping_price","is_free_shipping","inventory_tracking","brand_id","page_title","categories","condition","upc","custom_url","primary_image","availability","brand","cost_price","image_1","image_2","image_3","image_4","image_5","image_6"
"Elyse Women's Egyptian Cotton Chef Jacket","ECLA-L","<p>This Elyse Women's Egyptian Cotton Chef Coat is made of 100% Egyptian cotton, 5.3 oz. fabric. It has long- sleeves and French cuffs. The coat is embellished with hand-rolled buttons and is double-breasted. The coat has a Left inset pocket &nbsp;and a thermometer pocket. Sizes XS-3XL.</p>\r\n<ul>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">100% Premium cotton</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">5.3 oz. fabric</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Double-breasted</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Tapered waist</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Hand-rolled buttons</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">French cuffs</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Left inset pocket</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Thermometer pocket</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Sizes XS-3XL</li>\r\n</ul>","ECLA","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Womens, Jackets, All Jackets, Women's Chef Jackets, Women's Jackets","New","","/elyse-womens-egyptian-cotton-chef-coat/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1643/ecla_white_alyse_cotton_chef_jacket__50490.1421215986.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/365/ECLA__80270.1405346834.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1108/ECLA_WHT_L1280__90028.1405346773.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1643/ecla_white_alyse_cotton_chef_jacket__50490.1421215986.1280.1280.jpg?c=2",,,
"Elyse Women's Egyptian Cotton Chef Jacket","ECLA-XL","<p>This Elyse Women's Egyptian Cotton Chef Coat is made of 100% Egyptian cotton, 5.3 oz. fabric. It has long- sleeves and French cuffs. The coat is embellished with hand-rolled buttons and is double-breasted. The coat has a Left inset pocket &nbsp;and a thermometer pocket. Sizes XS-3XL.</p>\r\n<ul>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">100% Premium cotton</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">5.3 oz. fabric</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Double-breasted</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Tapered waist</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Hand-rolled buttons</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">French cuffs</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Left inset pocket</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Thermometer pocket</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Sizes XS-3XL</li>\r\n</ul>","ECLA","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Womens, Jackets, All Jackets, Women's Chef Jackets, Women's Jackets","New","","/elyse-womens-egyptian-cotton-chef-coat/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1643/ecla_white_alyse_cotton_chef_jacket__50490.1421215986.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/365/ECLA__80270.1405346834.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1108/ECLA_WHT_L1280__90028.1405346773.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1643/ecla_white_alyse_cotton_chef_jacket__50490.1421215986.1280.1280.jpg?c=2",,,
"Elyse Women's Egyptian Cotton Chef Jacket","ECLA-2XL","<p>This Elyse Women's Egyptian Cotton Chef Coat is made of 100% Egyptian cotton, 5.3 oz. fabric. It has long- sleeves and French cuffs. The coat is embellished with hand-rolled buttons and is double-breasted. The coat has a Left inset pocket &nbsp;and a thermometer pocket. Sizes XS-3XL.</p>\r\n<ul>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">100% Premium cotton</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">5.3 oz. fabric</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Double-breasted</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Tapered waist</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Hand-rolled buttons</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">French cuffs</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Left inset pocket</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Thermometer pocket</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Sizes XS-3XL</li>\r\n</ul>","ECLA","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Womens, Jackets, All Jackets, Women's Chef Jackets, Women's Jackets","New","","/elyse-womens-egyptian-cotton-chef-coat/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1643/ecla_white_alyse_cotton_chef_jacket__50490.1421215986.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/365/ECLA__80270.1405346834.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1108/ECLA_WHT_L1280__90028.1405346773.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1643/ecla_white_alyse_cotton_chef_jacket__50490.1421215986.1280.1280.jpg?c=2",,,
"Elyse Women's Egyptian Cotton Chef Jacket","ECLA-3XL","<p>This Elyse Women's Egyptian Cotton Chef Coat is made of 100% Egyptian cotton, 5.3 oz. fabric. It has long- sleeves and French cuffs. The coat is embellished with hand-rolled buttons and is double-breasted. The coat has a Left inset pocket &nbsp;and a thermometer pocket. Sizes XS-3XL.</p>\r\n<ul>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">100% Premium cotton</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">5.3 oz. fabric</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Double-breasted</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Tapered waist</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Hand-rolled buttons</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">French cuffs</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Left inset pocket</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Thermometer pocket</li>\r\n<li style=""font-family: 'Lucida Grande', Arial, Helvetica, Verdana, sans-serif; font-size: 12px; color: #222222;"">Sizes XS-3XL</li>\r\n</ul>","ECLA","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Womens, Jackets, All Jackets, Women's Chef Jackets, Women's Jackets","New","","/elyse-womens-egyptian-cotton-chef-coat/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1643/ecla_white_alyse_cotton_chef_jacket__50490.1421215986.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/365/ECLA__80270.1405346834.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1108/ECLA_WHT_L1280__90028.1405346773.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/590/images/1643/ecla_white_alyse_cotton_chef_jacket__50490.1421215986.1280.1280.jpg?c=2",,,
"Ritz Egyptian Cotton Chef Jacket","ECRI","<p>This Monte Carlo Premium Cotton Chef Coat is made of 100% Premium Cotton fabric which is designed to look sophisticated whilst handling the culinary environment daily. It is long-sleeved, double-breasted with French cuffs and a cross-over collar with Reflex Blue piping detail. This multi-purpose coat also includes underarm vents and a left chest inset &nbsp;as well as thermometer pocket.&nbsp;Hand-rolled buttons embellish this chef coat, a deluxe detail resulting in unrivalled sophistication. Sizes from 34-60.&nbsp;</p> <p>&nbsp;</p> <ul> <li>&nbsp; 100% Egyptian Cotton Chef Coat</li> <li>&nbsp; 5.3 oz. fabric Chef Coat</li> <li>&nbsp; Cross-over collar</li> <li>&nbsp; French cuffs</li> <li>&nbsp; Hand-rolled buttons</li> <li>&nbsp; Double-breasted Chef Coat</li> <li>&nbsp; Black piping</li> <li>&nbsp; Underarm vents</li> <li>&nbsp; Left inset pocket</li> <li>&nbsp; Thermometer pocket</li> <li>&nbsp; Monte Carlo Egyptian Chef Coat Available in Sizes 34-60</li> </ul>","ECRI","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Jackets, All Jackets, 100% Cotton Jackets","New","","/ritz-egyptian-cotton-chef-jacket/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2","preorder","Chef Works",,"http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/377/ECRI__63704.1405346803.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2",,,,
"Ritz Egyptian Cotton Chef Jacket","ECRI-34","<p>This Monte Carlo Premium Cotton Chef Coat is made of 100% Premium Cotton fabric which is designed to look sophisticated whilst handling the culinary environment daily. It is long-sleeved, double-breasted with French cuffs and a cross-over collar with Reflex Blue piping detail. This multi-purpose coat also includes underarm vents and a left chest inset &nbsp;as well as thermometer pocket.&nbsp;Hand-rolled buttons embellish this chef coat, a deluxe detail resulting in unrivalled sophistication. Sizes from 34-60.&nbsp;</p> <p>&nbsp;</p> <ul> <li>&nbsp; 100% Egyptian Cotton Chef Coat</li> <li>&nbsp; 5.3 oz. fabric Chef Coat</li> <li>&nbsp; Cross-over collar</li> <li>&nbsp; French cuffs</li> <li>&nbsp; Hand-rolled buttons</li> <li>&nbsp; Double-breasted Chef Coat</li> <li>&nbsp; Black piping</li> <li>&nbsp; Underarm vents</li> <li>&nbsp; Left inset pocket</li> <li>&nbsp; Thermometer pocket</li> <li>&nbsp; Monte Carlo Egyptian Chef Coat Available in Sizes 34-60</li> </ul>","ECRI","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Jackets, All Jackets, 100% Cotton Jackets","New","","/ritz-egyptian-cotton-chef-jacket/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/377/ECRI__63704.1405346803.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2",,,,
"Ritz Egyptian Cotton Chef Jacket","ECRI-36","<p>This Monte Carlo Premium Cotton Chef Coat is made of 100% Premium Cotton fabric which is designed to look sophisticated whilst handling the culinary environment daily. It is long-sleeved, double-breasted with French cuffs and a cross-over collar with Reflex Blue piping detail. This multi-purpose coat also includes underarm vents and a left chest inset &nbsp;as well as thermometer pocket.&nbsp;Hand-rolled buttons embellish this chef coat, a deluxe detail resulting in unrivalled sophistication. Sizes from 34-60.&nbsp;</p> <p>&nbsp;</p> <ul> <li>&nbsp; 100% Egyptian Cotton Chef Coat</li> <li>&nbsp; 5.3 oz. fabric Chef Coat</li> <li>&nbsp; Cross-over collar</li> <li>&nbsp; French cuffs</li> <li>&nbsp; Hand-rolled buttons</li> <li>&nbsp; Double-breasted Chef Coat</li> <li>&nbsp; Black piping</li> <li>&nbsp; Underarm vents</li> <li>&nbsp; Left inset pocket</li> <li>&nbsp; Thermometer pocket</li> <li>&nbsp; Monte Carlo Egyptian Chef Coat Available in Sizes 34-60</li> </ul>","ECRI","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Jackets, All Jackets, 100% Cotton Jackets","New","","/ritz-egyptian-cotton-chef-jacket/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/377/ECRI__63704.1405346803.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2",,,,
"Ritz Egyptian Cotton Chef Jacket","ECRI-38","<p>This Monte Carlo Premium Cotton Chef Coat is made of 100% Premium Cotton fabric which is designed to look sophisticated whilst handling the culinary environment daily. It is long-sleeved, double-breasted with French cuffs and a cross-over collar with Reflex Blue piping detail. This multi-purpose coat also includes underarm vents and a left chest inset &nbsp;as well as thermometer pocket.&nbsp;Hand-rolled buttons embellish this chef coat, a deluxe detail resulting in unrivalled sophistication. Sizes from 34-60.&nbsp;</p> <p>&nbsp;</p> <ul> <li>&nbsp; 100% Egyptian Cotton Chef Coat</li> <li>&nbsp; 5.3 oz. fabric Chef Coat</li> <li>&nbsp; Cross-over collar</li> <li>&nbsp; French cuffs</li> <li>&nbsp; Hand-rolled buttons</li> <li>&nbsp; Double-breasted Chef Coat</li> <li>&nbsp; Black piping</li> <li>&nbsp; Underarm vents</li> <li>&nbsp; Left inset pocket</li> <li>&nbsp; Thermometer pocket</li> <li>&nbsp; Monte Carlo Egyptian Chef Coat Available in Sizes 34-60</li> </ul>","ECRI","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Jackets, All Jackets, 100% Cotton Jackets","New","","/ritz-egyptian-cotton-chef-jacket/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/377/ECRI__63704.1405346803.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2",,,,
"Ritz Egyptian Cotton Chef Jacket","ECRI-40","<p>This Monte Carlo Premium Cotton Chef Coat is made of 100% Premium Cotton fabric which is designed to look sophisticated whilst handling the culinary environment daily. It is long-sleeved, double-breasted with French cuffs and a cross-over collar with Reflex Blue piping detail. This multi-purpose coat also includes underarm vents and a left chest inset &nbsp;as well as thermometer pocket.&nbsp;Hand-rolled buttons embellish this chef coat, a deluxe detail resulting in unrivalled sophistication. Sizes from 34-60.&nbsp;</p> <p>&nbsp;</p> <ul> <li>&nbsp; 100% Egyptian Cotton Chef Coat</li> <li>&nbsp; 5.3 oz. fabric Chef Coat</li> <li>&nbsp; Cross-over collar</li> <li>&nbsp; French cuffs</li> <li>&nbsp; Hand-rolled buttons</li> <li>&nbsp; Double-breasted Chef Coat</li> <li>&nbsp; Black piping</li> <li>&nbsp; Underarm vents</li> <li>&nbsp; Left inset pocket</li> <li>&nbsp; Thermometer pocket</li> <li>&nbsp; Monte Carlo Egyptian Chef Coat Available in Sizes 34-60</li> </ul>","ECRI","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Jackets, All Jackets, 100% Cotton Jackets","New","","/ritz-egyptian-cotton-chef-jacket/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/377/ECRI__63704.1405346803.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2",,,,
"Ritz Egyptian Cotton Chef Jacket","ECRI-42","<p>This Monte Carlo Premium Cotton Chef Coat is made of 100% Premium Cotton fabric which is designed to look sophisticated whilst handling the culinary environment daily. It is long-sleeved, double-breasted with French cuffs and a cross-over collar with Reflex Blue piping detail. This multi-purpose coat also includes underarm vents and a left chest inset &nbsp;as well as thermometer pocket.&nbsp;Hand-rolled buttons embellish this chef coat, a deluxe detail resulting in unrivalled sophistication. Sizes from 34-60.&nbsp;</p> <p>&nbsp;</p> <ul> <li>&nbsp; 100% Egyptian Cotton Chef Coat</li> <li>&nbsp; 5.3 oz. fabric Chef Coat</li> <li>&nbsp; Cross-over collar</li> <li>&nbsp; French cuffs</li> <li>&nbsp; Hand-rolled buttons</li> <li>&nbsp; Double-breasted Chef Coat</li> <li>&nbsp; Black piping</li> <li>&nbsp; Underarm vents</li> <li>&nbsp; Left inset pocket</li> <li>&nbsp; Thermometer pocket</li> <li>&nbsp; Monte Carlo Egyptian Chef Coat Available in Sizes 34-60</li> </ul>","ECRI","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Jackets, All Jackets, 100% Cotton Jackets","New","","/ritz-egyptian-cotton-chef-jacket/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/377/ECRI__63704.1405346803.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2",,,,
"Ritz Egyptian Cotton Chef Jacket","ECRI-44","<p>This Monte Carlo Premium Cotton Chef Coat is made of 100% Premium Cotton fabric which is designed to look sophisticated whilst handling the culinary environment daily. It is long-sleeved, double-breasted with French cuffs and a cross-over collar with Reflex Blue piping detail. This multi-purpose coat also includes underarm vents and a left chest inset &nbsp;as well as thermometer pocket.&nbsp;Hand-rolled buttons embellish this chef coat, a deluxe detail resulting in unrivalled sophistication. Sizes from 34-60.&nbsp;</p> <p>&nbsp;</p> <ul> <li>&nbsp; 100% Egyptian Cotton Chef Coat</li> <li>&nbsp; 5.3 oz. fabric Chef Coat</li> <li>&nbsp; Cross-over collar</li> <li>&nbsp; French cuffs</li> <li>&nbsp; Hand-rolled buttons</li> <li>&nbsp; Double-breasted Chef Coat</li> <li>&nbsp; Black piping</li> <li>&nbsp; Underarm vents</li> <li>&nbsp; Left inset pocket</li> <li>&nbsp; Thermometer pocket</li> <li>&nbsp; Monte Carlo Egyptian Chef Coat Available in Sizes 34-60</li> </ul>","ECRI","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Jackets, All Jackets, 100% Cotton Jackets","New","","/ritz-egyptian-cotton-chef-jacket/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/377/ECRI__63704.1405346803.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2",,,,
"Ritz Egyptian Cotton Chef Jacket","ECRI-46","<p>This Monte Carlo Premium Cotton Chef Coat is made of 100% Premium Cotton fabric which is designed to look sophisticated whilst handling the culinary environment daily. It is long-sleeved, double-breasted with French cuffs and a cross-over collar with Reflex Blue piping detail. This multi-purpose coat also includes underarm vents and a left chest inset &nbsp;as well as thermometer pocket.&nbsp;Hand-rolled buttons embellish this chef coat, a deluxe detail resulting in unrivalled sophistication. Sizes from 34-60.&nbsp;</p> <p>&nbsp;</p> <ul> <li>&nbsp; 100% Egyptian Cotton Chef Coat</li> <li>&nbsp; 5.3 oz. fabric Chef Coat</li> <li>&nbsp; Cross-over collar</li> <li>&nbsp; French cuffs</li> <li>&nbsp; Hand-rolled buttons</li> <li>&nbsp; Double-breasted Chef Coat</li> <li>&nbsp; Black piping</li> <li>&nbsp; Underarm vents</li> <li>&nbsp; Left inset pocket</li> <li>&nbsp; Thermometer pocket</li> <li>&nbsp; Monte Carlo Egyptian Chef Coat Available in Sizes 34-60</li> </ul>","ECRI","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Jackets, All Jackets, 100% Cotton Jackets","New","","/ritz-egyptian-cotton-chef-jacket/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/377/ECRI__63704.1405346803.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2",,,,
"Ritz Egyptian Cotton Chef Jacket","ECRI-48","<p>This Monte Carlo Premium Cotton Chef Coat is made of 100% Premium Cotton fabric which is designed to look sophisticated whilst handling the culinary environment daily. It is long-sleeved, double-breasted with French cuffs and a cross-over collar with Reflex Blue piping detail. This multi-purpose coat also includes underarm vents and a left chest inset &nbsp;as well as thermometer pocket.&nbsp;Hand-rolled buttons embellish this chef coat, a deluxe detail resulting in unrivalled sophistication. Sizes from 34-60.&nbsp;</p> <p>&nbsp;</p> <ul> <li>&nbsp; 100% Egyptian Cotton Chef Coat</li> <li>&nbsp; 5.3 oz. fabric Chef Coat</li> <li>&nbsp; Cross-over collar</li> <li>&nbsp; French cuffs</li> <li>&nbsp; Hand-rolled buttons</li> <li>&nbsp; Double-breasted Chef Coat</li> <li>&nbsp; Black piping</li> <li>&nbsp; Underarm vents</li> <li>&nbsp; Left inset pocket</li> <li>&nbsp; Thermometer pocket</li> <li>&nbsp; Monte Carlo Egyptian Chef Coat Available in Sizes 34-60</li> </ul>","ECRI","","159.9500","159.9500","0.0000","159.9500",true,"","","","","0.0000","0.0000","0.0000","0.0000","0.0000","","none",35,"","Jackets, All Jackets, 100% Cotton Jackets","New","","/ritz-egyptian-cotton-chef-jacket/","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2","preorder","Chef Works","0.0000","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/377/ECRI__63704.1405346803.1280.1280.jpg?c=2","http://cdn1.bigcommerce.com/n-ww20x/poci3r/products/591/images/1415/1996x2995_ecri_wht_ritz_egyptian_cotton_chef_coat_front_s__18059.1405347302.1280.1280.jpg?c=2",,,,
